Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,id,Comments,INDEX
6.0,0.302111711,2.0,-6.424,0.289,1.6851590000000003E-6,0.0,4.547566089999E-4,0.45,179.987,171253.0,4.2975783E7,630849.0,3.48184786E8,16283,32362.0,16283
7.0,0.257259456,7.0,-6.162,0.0497,6.076454229999E-4,,0.0139975209999999,0.358,138.061,153627.0,,519732.0,1.85785225E8,16284,11686.0,16284
6.0,0.257259456,1.0,-8.652,0.177,0.038614472,0.0,9.44076141E-4,0.496,132.986,,376337.0,19427.0,8912213.0,16285,985.0,16285
9.0,0.241804367,3.0,,0.0389,0.0689209999999999,0.0,,0.72,104.07,112614.0,2885437.0,50001.0,5.5682513E7,16286,1079.0,16286
9.0,0.559476224,1.0,-4.627,0.0797,4.69097433E-4,0.00387,2.596940719999E-4,0.585,,322347.0,1.40642592E8,1146313.0,,16287,,16287
8.0,0.3701462319999999,,-6.237,0.0443,0.018191447,0.0,0.0028632879999999,0.727,126.01,260952.0,1.0096603E7,164635.0,4.0827555E7,16288,3327.0,16288
9.0,0.4168327229999999,9.0,,,1.19095488E-4,0.0,1.66375E-4,0.432,102.003,176471.0,4.6918479E7,418093.0,1.30206023E8,16289,7438.0,16289
8.0,0.605495736,1.0,-4.495,0.207,0.012649337,1.92E-5,0.001481544,0.26,109.982,227221.0,199271.0,,2.68794467E8,16290,823.0,16290
9.0,0.148877,,-9.177,0.146,0.021024576,9.46E-5,0.0018608669999999,0.746,,349565.0,,107622.0,1.1410994E7,16291,2719.0,16291
9.0,0.465484375,6.0,-4.354,0.0899,0.015252992,0.0,0.0421441919999999,0.809,99.994,243500.0,9342442.0,,2.3409691E7,16292,1446.0,16292
7.0,0.7736206320000001,10.0,-4.461,0.0529,0.0051777169999999,2.26E-6,0.015252992,0.554,,184918.0,1044156.0,21557.0,3815269.0,16293,508.0,16293
9.0,0.525557943,7.0,-3.963,0.0904,0.0035118079999999,4.39E-5,0.001295029,0.681,97.009,198247.0,4722489.0,110543.0,1.8642127E7,16294,4049.0,16294
6.0,0.5100823990000001,2.0,-4.887,0.171,0.004251528,1.33E-4,3.386088729999E-4,0.587,196.063,197792.0,1.6052836E7,139442.0,4.4599538E7,16295,,16295
8.0,0.5905897189999999,7.0,-3.765,,0.0694265309999999,0.0,0.034012224,0.547,90.019,205189.0,199271.0,18874.0,6.536192E7,16296,823.0,16296
3.0,0.047832147,,-12.378,0.0263,0.636056,2.82E-4,6.53972032E-4,,91.511,247197.0,,1941798.0,2.12251328E8,16297,27769.0,16297
2.0,,7.0,-17.237,,,0.311,0.001404928,0.145,75.004,235471.0,52445.0,1550.0,2.21388465E8,16298,44.0,16298
5.0,,0.0,-11.667,0.0586,0.955671625,,0.004410944,0.247,69.754,179094.0,,410.0,2.58651134E8,16299,,16299
6.0,0.008365427,0.0,-14.459,0.0417,0.976191488,0.5,,0.373,93.151,137497.0,3.0941761E7,496974.0,9.1092218E7,16300,4495.0,16300
8.0,0.0417819229999999,2.0,-9.671,,0.0224257679999999,0.0,0.001295029,,105.033,215481.0,3.3402495E7,318445.0,6.4639349E7,16301,370.0,16301
3.0,0.020570824,0.0,-12.956,0.0288,0.567663552,0.0449,0.011852352,0.106,110.124,323626.0,9415914.0,355948.0,7.5318642E7,16302,6413.0,16302
0.0,0.036926037,0.0,-9.788,0.0331,0.6294227929999999,0.618,0.004096,0.101,93.045,325733.0,8256711.0,137381.0,1.6003099E7,16303,231.0,16303
4.0,0.0490278959999999,10.0,-10.142,0.0247,0.5842770559999999,0.0,0.010360232,0.339,79.887,,,144710.0,4.7620261E7,16304,352.0,16304
4.0,0.035611289,,-10.693,,0.6098001919999999,1.47E-4,0.0029242069999999,,,210816.0,,221411.0,4.0751032E7,16305,,16305
7.0,0.0502434089999999,2.0,-16.427,0.0317,0.8958413439999999,,0.0133120529999999,,114.376,148000.0,304649.0,,2.4953041E7,16306,111.0,16306
5.0,0.055306341,0.0,,0.0333,0.122763473,0.898,0.001331,0.184,150.029,,5173236.0,,2.6151549E7,16307,1426.0,16307
0.0,5.9319E-5,10.0,-28.785,,0.8332376209999999,0.903,8.546703489999E-4,,75.034,147069.0,405513.0,4731.0,2.0371761E7,16308,105.0,16308
1.0,,10.0,-24.539,0.0445,0.964430272,0.913,4.26957777E-4,0.0783,140.0,109625.0,95800.0,433.0,5619017.0,16309,0.0,16309
0.0,,7.0,-29.442,0.032,,0.939,8.84736E-4,0.0613,55.872,146125.0,30721.0,,,16310,,16310
2.0,0.053157376,10.0,-13.707,0.0404,,0.00312,0.002146689,0.0892,90.236,102452.0,47319.0,1627.0,4.3286718E7,16311,72.0,16311
4.0,0.0037238749999999,10.0,-15.137,0.0688,0.5656092829999999,0.898,0.001815848,0.277,,119750.0,2537149.0,78114.0,5.1491441E7,16312,2145.0,16312
3.0,,1.0,-24.894,0.0324,,0.938,8.46590536E-4,0.0647,122.652,141625.0,20429.0,593.0,3085001.0,16313,36.0,16313
1.0,3.6926037000000006E-5,2.0,-25.275,0.0286,0.8252936719999998,,0.0011576249999999,0.0873,65.941,113250.0,30542.0,124.0,3662585.0,16314,0.0,16314
7.0,0.010793861,4.0,-17.098,0.0581,,0.943,5.738561909999E-4,0.17,148.032,133636.0,127409.0,606.0,4290137.0,16315,2.0,16315
7.0,0.0502434089999999,2.0,-16.427,0.0317,0.8958413439999999,0.919,0.0133120529999999,0.213,114.376,148000.0,304649.0,5220.0,2.4953041E7,16316,111.0,16316
5.0,,0.0,-7.425,0.0333,0.122763473,,0.001331,0.184,150.029,115201.0,5173236.0,120852.0,2.6151549E7,16317,1426.0,16317
0.0,5.9319E-5,10.0,-28.785,0.0302,0.8332376209999999,0.903,8.546703489999E-4,0.107,75.034,,,4731.0,,16318,105.0,16318
1.0,2.22545016E-4,10.0,-24.539,0.0445,0.964430272,0.913,4.26957777E-4,0.0783,140.0,109625.0,95806.0,433.0,,16319,0.0,16319
0.0,5.358263299999999E-5,7.0,-29.442,0.032,0.7965979830000001,0.939,8.84736E-4,0.0613,55.872,,30721.0,119.0,3952766.0,16320,0.0,16320
2.0,0.053157376,10.0,-13.707,,0.683797841,,0.002146689,0.0892,90.236,102452.0,,1627.0,4.3286718E7,16321,72.0,16321
4.0,0.0037238749999999,10.0,,0.0688,0.5656092829999999,0.898,0.001815848,,80.341,119750.0,2537149.0,78114.0,,16322,,16322
3.0,,,-24.894,0.0324,0.8174003750000001,0.938,8.46590536E-4,0.0647,122.652,,38258.0,,,16323,2.0,16323
1.0,3.6926037000000006E-5,2.0,-25.275,,0.8252936719999998,0.894,,0.0873,,113250.0,30542.0,124.0,,16324,,16324
7.0,0.010793861,4.0,,0.0581,0.262144,0.943,5.738561909999E-4,0.17,148.032,133636.0,,606.0,4290137.0,16325,2.0,16325
3.0,0.0490278959999999,,-12.808,0.028,0.001442897,0.181,0.0037238749999999,0.237,,184154.0,,,6.14741436E8,16326,67525.0,16326
2.0,0.055742968,7.0,-14.323,0.035,9.938374999999998E-6,8.36E-4,0.0280944639999999,0.343,155.901,204991.0,,2618.0,3.66738985E8,16327,82.0,16327
2.0,0.525557943,1.0,-6.095,,2.4137569E-5,0.0548,0.0148869359999999,0.419,162.026,219638.0,2.4779668E7,542844.0,2.2344647E8,16328,,16328
1.0,0.0494308629999999,,-13.086,0.0452,,0.075,9.615048029999E-4,0.202,155.675,165592.0,695276.0,38208.0,2.672046E7,16329,835.0,16329
0.0,0.155720872,2.0,-9.894,0.0886,0.368601813,0.105,0.001367631,0.259,179.708,193929.0,6034249.0,190254.0,1.24129336E8,16330,6887.0,16330
2.0,,5.0,-14.461,0.0338,0.012167,0.0426,0.005000211,0.792,150.059,198400.0,,1442066.0,2.36987087E8,16331,65653.0,16331
1.0,,10.0,-7.362,0.291,,0.832,0.002571353,0.317,151.988,166240.0,9.1870599E7,2437878.0,2.7399977E7,16332,67525.0,16332
6.0,0.0292181119999999,9.0,-15.635,,0.268336125,0.476,0.002048383,0.677,129.943,151693.0,5960520.0,172840.0,1.57726497E8,16333,3338.0,16333
7.0,0.7535710000000001,4.0,-1.948,0.179,,7.81E-6,0.1099022389999999,,135.966,178453.0,1.71032312E8,2852080.0,,16334,107091.0,16334
7.0,0.658503,1.0,-2.414,0.0936,9.64430272E-7,0.0,7.71095213E-4,0.645,124.032,174387.0,2.04797335E8,3023589.0,1.48391828E8,16335,211850.0,16335
9.0,0.5574417669999999,,-3.929,0.164,6.44972544E-4,7.12E-5,0.003796416,0.759,94.024,,5.8677526E7,951862.0,6.5079854E7,16336,,16336
3.0,0.454756609,7.0,-4.342,0.0872,6.128487E-6,0.0,0.0012597119999999,0.385,170.036,,5.41864471E8,5860348.0,2.90417696E8,16337,256008.0,16337
5.0,0.487443403,1.0,,0.032,1.6974592999999994E-8,,0.033698267,0.199,,,1.77261437E8,2643660.0,1.85395831E8,16338,165117.0,16338
8.0,0.442450728,4.0,-3.525,0.0392,,,,0.482,,195867.0,1.91587399E8,3099974.0,,16339,209722.0,16339
6.0,0.6294227929999999,10.0,-4.368,0.0438,9.938374999999998E-6,0.0,0.016387064,,,,,250.0,1.60380146E8,16340,4.0,16340
0.0,0.653972032,6.0,-3.226,0.0711,9.6071912E-5,5.82E-6,5.062615729999E-4,0.233,,197320.0,1.117947E8,1852571.0,6.2823482E7,16341,280248.0,16341
8.0,0.4967930880000001,9.0,-4.019,0.224,,1.15E-6,0.0226651869999999,0.505,,202773.0,1.78862099E8,2126509.0,1.16374767E8,16342,104640.0,16342
7.0,0.365525875,4.0,-5.206,0.034,,,0.0017715609999999,0.187,109.989,210973.0,1.19063352E8,2052120.0,7.5894164E7,16343,105578.0,16343
1.0,0.264609288,1.0,-4.474,0.34,0.030959144,0.0,3.228288559999E-4,0.339,83.389,189893.0,6.8238387E7,,3.94495536E8,16344,25010.0,16344
3.0,0.099252847,6.0,-7.478,0.0787,0.086350888,1.45E-4,0.003869893,,125.15,,1.0566719E7,85676.0,6.3392684E7,16345,1722.0,16345
9.0,0.3533932429999999,0.0,-6.002,0.113,1.8821096E-5,,0.236029032,0.602,104.027,248040.0,1.2732412E8,955574.0,1.55642244E8,16346,35658.0,16346
4.0,0.1961229409999999,2.0,,0.277,0.131872229,0.0,0.0226651869999999,0.528,,,2.7942397E7,365449.0,4.2512353E7,16347,,16347
9.0,0.1140841249999999,10.0,-8.735,0.195,0.005929741,0.0675,0.0012250429999999,,100.053,192418.0,2142024.0,,9.8982573E7,16348,541.0,16348
8.0,0.069934528,7.0,-7.795,0.0341,0.244140625,1.64E-5,9.55671625E-4,0.333,109.977,209454.0,20327.0,298.0,5.3629987E7,16349,28.0,16349
6.0,0.122763473,1.0,-8.106,0.431,0.147197952,2.65E-5,0.001953125,0.516,128.385,169412.0,1.9338346E7,213231.0,4.134423E7,16350,5944.0,16350
4.0,0.165469149,,-8.187,0.231,9.12673E-4,,0.001560896,0.78,123.879,180000.0,3940.0,79.0,2.15674E7,16351,5.0,16351
9.0,0.3285089999999999,,-5.816,,2.8632880000000007E-6,1.22E-5,0.001404928,0.586,104.004,263293.0,3.3962413E7,304454.0,1.06581679E8,16352,,16352
2.0,0.1784535469999999,8.0,,0.289,0.021024576,,0.002248091,0.721,103.925,166154.0,3249554.0,49715.0,1.646204E7,16353,2266.0,16353
8.0,0.1871492479999999,,-6.153,0.128,0.011543176,0.0,0.007077888,0.475,140.013,110938.0,752665.0,,4.4236433E7,16354,631.0,16354
9.0,0.367061696,8.0,-7.158,0.0541,,,0.002097152,0.48,119.973,,6768859.0,205067.0,3.496963E7,16355,5992.0,16355
9.0,0.091125,7.0,,0.314,2.247557119999E-4,,2.914342469999E-4,0.515,108.056,125685.0,1455782.0,31179.0,2.4150892E7,16356,1349.0,16356
5.0,0.158340421,10.0,-7.794,,0.007301384,0.0,0.008120601,0.894,200.163,103236.0,236174.0,4417.0,1.8985508E7,16357,71.0,16357
7.0,0.1112846409999999,0.0,-8.254,,0.0028032209999999,,0.0037238749999999,,79.978,135000.0,1346903.0,40917.0,2.9869825E7,16358,1493.0,16358
9.0,0.129554216,6.0,-5.373,0.223,0.0084896639999999,0.0,0.001092727,,,117940.0,1062666.0,38437.0,,16359,1473.0,16359
9.0,0.2371766589999999,10.0,-6.487,,1.2250429999999999E-9,,5.273437499999999E-5,0.918,118.062,131000.0,303170.0,3533.0,9408398.0,16360,65.0,16360
8.0,0.1881325169999999,,-7.027,0.278,,0.0,0.001331,0.3,140.049,140164.0,871213.0,26574.0,6457413.0,16361,1344.0,16361
9.0,0.2337448959999999,1.0,-5.215,0.0778,1.3738809599999996E-10,2.03E-4,4.25259008E-4,,124.042,128691.0,493603.0,,2091546.0,16362,1333.0,16362
7.0,,1.0,-4.575,0.0825,0.011239424,,0.052734375,0.562,149.947,,5.2668505E7,228589.0,2.5030601E7,16363,2412.0,16363
1.0,,10.0,-4.083,0.0488,1.350056969999E-4,0.0,0.014348907,0.529,82.18,428439.0,1.02897148E8,367004.0,5.5956809E7,16364,4676.0,16364
3.0,0.250047,0.0,-5.545,0.0565,0.0050884479999999,0.0,7.07347971E-4,0.711,87.836,312737.0,1.7940059E7,77644.0,1.1725805E7,16365,823.0,16365
3.0,0.6294227929999999,,-1.986,0.0553,0.0241375689999999,4.21E-6,7.095794399999999E-5,0.976,135.29,227396.0,1.36088585E8,498281.0,8.8223295E7,16366,9435.0,16366
2.0,0.5139224010000001,9.0,-6.617,0.0382,0.002299968,0.0,0.8655231769999998,0.571,103.681,133077.0,1.9649443E7,82145.0,,16367,,16367
1.0,,10.0,-5.966,0.123,1.01847563E-7,0.0,0.0017279999999999,0.845,,407574.0,,476662.0,2.8921629E7,16368,9256.0,16368
8.0,0.5024598750000001,1.0,-2.873,0.0959,0.148877,0.0,9.67361669E-4,0.91,88.002,,2.9636139E7,118772.0,,16369,1488.0,16369
1.0,0.262144,6.0,-5.436,0.047,9.357666400000002E-5,0.0,0.0016851589999999,0.62,125.718,202343.0,5.3670721E7,152425.0,1.7194819E7,16370,2773.0,16370
5.0,0.357911,1.0,-5.532,0.125,,0.0,0.001906624,0.333,81.708,130403.0,6.1113859E7,278193.0,4.2102221E7,16371,5084.0,16371
9.0,0.3285089999999999,9.0,,0.146,0.0436142079999999,3.87E-6,0.0032417919999999,0.767,86.986,160690.0,2.4355314E7,138596.0,1.8979153E7,16372,3172.0,16372
7.0,0.2170818009999999,,-5.912,0.0828,0.151419437,0.0,0.053582633,0.56,100.994,163940.0,1.38819157E8,,1.11898374E8,16373,3748.0,16373
7.0,0.159220088,8.0,-4.726,0.0262,0.0498360319999999,,0.004251528,0.763,79.998,193621.0,2.0168625E7,153674.0,1.6773745E7,16374,1062.0,16374
3.0,0.054872,10.0,-7.231,0.092,6.97864103E-4,0.0,0.004096,0.481,77.556,226000.0,,,2.4833078E7,16375,2237.0,16375
7.0,,7.0,-9.364,0.184,,2.5E-6,0.006751269,0.785,114.196,183595.0,5.1906924E7,230018.0,8.2307944E7,16376,1345.0,16376
8.0,0.0278181269999999,7.0,-12.367,0.0506,0.1169301689999999,0.0,0.0267308989999999,0.596,94.289,226000.0,7506215.0,70014.0,9720073.0,16377,662.0,16377
8.0,0.148035889,7.0,-8.154,0.121,0.1991767039999999,2.65E-6,0.0028632879999999,0.678,,168670.0,,56504.0,1.8289049E7,16378,506.0,16378
3.0,0.146363183,5.0,-5.961,0.196,0.138991832,0.0,,,175.399,206272.0,1.0193185E7,87443.0,8366345.0,16379,548.0,16379
6.0,0.089915392,10.0,-10.384,0.0651,0.274625,0.0,2.46491883E-4,,80.674,167371.0,9308294.0,78084.0,1.3955289E7,16380,,16380
4.0,0.244140625,0.0,-5.976,0.0546,0.100544625,0.0,0.002299968,,114.331,204437.0,1910862.0,12707.0,670401.0,16381,,16381
7.0,0.3256606719999999,,-3.006,0.0762,0.1140841249999999,0.0,0.003581577,,104.338,174614.0,1.0366519E7,56504.0,865476.0,16382,506.0,16382
6.0,0.367061696,7.0,-3.671,0.0361,0.0052680239999999,0.0,0.034012224,0.732,,140533.0,4.05630276E8,6939734.0,,16383,145346.0,16383
4.0,0.250047,9.0,-6.211,0.0395,2.248091E-6,0.0,0.0028632879999999,0.163,,131213.0,2.9564335E7,548786.0,3.18236103E8,16384,21481.0,16384
7.0,,10.0,,0.0498,0.0034429509999999,0.0,0.0031121359999999,0.483,145.097,,,565044.0,2.06832307E8,16385,13647.0,16385
7.0,0.413493625,7.0,-3.508,0.0366,0.0034429509999999,1.24E-6,0.051478848,,,192745.0,3.4408366E7,230490.0,2.23499126E8,16386,3535.0,16386
6.0,0.3639943439999999,10.0,-5.637,0.0287,0.004251528,0.0,3.68601813E-4,0.355,94.956,136568.0,2098308.0,74090.0,,16387,,16387
5.0,0.3938328369999999,8.0,-4.878,,1.1543175999999998E-5,,0.0086151249999999,0.763,146.053,143205.0,4450685.0,,3.173088E7,16388,937.0,16388
5.0,0.367061696,8.0,-5.077,0.0897,0.1078501759999999,0.0,0.1099022389999999,0.521,80.813,175302.0,1164402.0,14282.0,9.9531293E7,16389,356.0,16389
6.0,0.438976,8.0,-4.702,0.0369,2.14921799E-4,1.46E-6,0.008242408,0.564,95.499,126444.0,1.4470536E7,333670.0,8.9351468E7,16390,,16390
7.0,0.133432831,,-6.779,0.0541,0.021024576,0.0,7.68575296E-4,0.62,96.946,,2.1485999E7,420738.0,,16391,8047.0,16391
7.0,0.4101724069999999,2.0,-5.024,0.0338,0.0233936559999999,0.0,0.0029859839999999,0.96,140.004,184094.0,,361990.0,,16392,19229.0,16392
1.0,,2.0,-3.928,0.0792,0.2192562269999999,0.0,0.168196608,0.706,157.828,521088.0,247380.0,6346.0,1.90331943E8,16393,174.0,16393
1.0,,,-6.057,0.0582,0.2383279999999999,4.6E-5,0.034965783,0.767,181.222,,4.9726399E7,109455.0,4.9780632E7,16394,616.0,16394
5.0,0.5158496080000001,1.0,-5.71,0.108,0.425259008,0.0,0.0011576249999999,0.859,94.402,163834.0,,,,16395,57.0,16395
1.0,0.442450728,2.0,-6.516,0.0537,0.1784535469999999,0.0,0.123505992,0.778,89.911,,1.5727669E7,76369.0,4.1438614E7,16396,1064.0,16396
5.0,0.430368875,7.0,-6.114,0.0935,,0.0,0.030080231,,179.861,,2404171.0,22839.0,8229568.0,16397,256.0,16397
6.0,0.360944128,9.0,-6.781,0.0609,0.254840104,,0.8121662370000001,0.784,88.0,216818.0,,237872.0,,16398,1370.0,16398
0.0,0.5759303679999999,2.0,-4.4,,0.126506008,0.0,0.929714176,0.509,158.006,221895.0,1.8550728E7,107973.0,6.2772123E7,16399,1156.0,16399
3.0,0.472729139,,-4.464,0.152,0.275894451,0.0,0.7635519440000001,0.909,,268597.0,2.1214314E7,185239.0,,16400,1008.0,16400
8.0,0.4235647509999999,7.0,-5.796,0.0575,0.0466559999999999,0.0,0.001331,0.788,88.966,,1.228927E7,130374.0,5.2000328E7,16401,1184.0,16401
4.0,0.444194947,0.0,-6.724,0.0578,0.2117087359999999,7.76E-6,0.8147805040000001,0.745,,395609.0,,2232.0,2.2440251E7,16402,57.0,16402
3.0,0.5197184640000001,,-5.024,0.0581,0.095443993,0.0,0.002515456,0.546,183.075,188852.0,1.64601461E8,1087803.0,8.3321808E7,16403,88220.0,16403
6.0,0.3415320989999999,4.0,-4.88,0.103,0.005735339,0.0,6.79151439E-4,0.411,127.061,306142.0,5.4272272E7,449446.0,2.6756375E7,16404,7376.0,16404
3.0,0.2337448959999999,4.0,,0.352,0.365525875,0.0,0.0036522639999999,0.551,,202956.0,7299321.0,132821.0,7311784.0,16405,2033.0,16405
2.0,0.296740963,7.0,,0.128,5.275141119999E-4,0.0,0.001481544,0.328,,181818.0,1939661.0,97296.0,3.2681419E7,16406,3472.0,16406
7.0,0.154854153,4.0,-6.926,0.0721,0.4019472719999999,0.0,7.02595369E-4,,115.94,183196.0,4744776.0,83328.0,5120217.0,16407,,16407
9.0,0.159220088,4.0,-7.13,0.344,0.275894451,0.0,7.289999999999E-4,0.362,119.982,176000.0,1.29104451E8,1075887.0,,16408,15820.0,16408
6.0,0.442450728,,-5.15,0.0645,,0.0,0.004410944,0.55,81.978,121463.0,1.5094302E7,172148.0,2.2094884E7,16409,3278.0,16409
5.0,0.693154125,4.0,-4.147,0.0491,4.134936249999E-4,0.0,0.001331,0.0382,123.02,152195.0,7125110.0,111940.0,7380731.0,16410,4022.0,16410
2.0,0.272097792,,-6.9,,0.149721291,0.0,0.002515456,0.268,116.542,,1.8891764E7,208033.0,2.4211182E7,16411,1793.0,16411
5.0,0.264609288,3.0,-5.869,0.0838,0.1881325169999999,0.0,0.010360232,0.691,154.988,154839.0,1860872.0,69407.0,2898854.0,16412,1637.0,16412
3.0,0.125,7.0,-5.779,0.045,0.0231491249999999,0.0,0.001560896,0.351,115.016,167357.0,,118002.0,1.2865834E7,16413,3464.0,16413
5.0,0.5393531439999998,6.0,-5.191,0.0751,,0.0265,0.016974593,0.204,87.807,,3723094.0,84150.0,2.3940477E7,16414,4479.0,16414
9.0,0.435519512,10.0,-6.47,0.17,1.6777216000000003E-5,0.00258,,0.683,,157093.0,1.57284843E8,1196886.0,3.37622564E8,16415,32836.0,16415
6.0,,0.0,,0.0425,0.0272709009999999,,0.004913,0.24,139.924,195925.0,2293294.0,58206.0,9903711.0,16416,3092.0,16416
9.0,0.300763,10.0,-6.455,0.163,0.019465109,1.38E-5,0.0011576249999999,0.413,148.065,,6.0324812E7,515288.0,1.66385956E8,16417,11822.0,16417
9.0,0.3357023749999999,6.0,-6.675,0.163,6.25026375E-4,3.56E-6,,,131.938,139693.0,5.0506802E7,432192.0,,16418,11012.0,16418
8.0,0.1803621249999999,10.0,,0.113,0.1038229999999999,0.0,5.59476224E-4,0.311,116.963,195734.0,1.724656E7,185015.0,,16419,6161.0,16419
8.0,0.474552,10.0,-3.373,0.0748,3.89017E-7,9.99E-5,1.37388096E-4,0.628,165.009,175330.0,6518625.0,84530.0,,16420,2262.0,16420
9.0,0.1058238169999999,6.0,-6.962,0.0549,0.0259343359999999,0.474,0.0017715609999999,0.461,133.966,176067.0,4.0087953E7,464865.0,1.15772296E8,16421,13550.0,16421
6.0,0.367061696,,-3.671,,0.0052680239999999,0.0,0.034012224,0.732,,140533.0,4.05630276E8,6939734.0,,16422,145346.0,16422
6.0,0.158340421,,-4.993,0.0493,7.408800000000001E-5,0.0,3.07546875E-4,0.724,120.082,112493.0,4.2146491E7,851857.0,3.52671426E8,16423,26688.0,16423
8.0,0.3504026249999999,,-3.895,0.0344,0.0502434089999999,,0.001906624,,101.022,178374.0,9.8951654E7,860864.0,3.07148858E8,16424,19904.0,16424
7.0,0.368601813,9.0,-4.841,0.179,0.007880599,0.0,0.002299968,0.523,150.964,179133.0,4.6964271E7,942348.0,3.91257235E8,16425,,16425
7.0,0.413493625,7.0,-3.508,0.0366,0.0034429509999999,1.24E-6,0.051478848,0.699,90.988,192745.0,3.4408366E7,230490.0,2.23499126E8,16426,,16426
6.0,0.4800486870000001,7.0,-4.356,0.0876,,0.0,0.0034429509999999,,98.068,142000.0,,721156.0,1.40159584E8,16427,29623.0,16427
6.0,0.3548949119999999,,-2.066,0.137,0.0148869359999999,0.0,0.0035118079999999,0.69,164.958,131587.0,1.3300805E7,,8.6089077E7,16428,11520.0,16428
5.0,0.3533932429999999,10.0,-4.607,0.0668,,1.07E-6,4.81890304E-4,0.529,159.982,130118.0,2655459.0,68856.0,2.4747957E7,16429,2243.0,16429
6.0,0.3285089999999999,6.0,-6.13,0.24,,0.0,0.002571353,0.528,178.157,151586.0,1.1559335E7,265937.0,5.2629683E7,16430,,16430
8.0,0.322828856,10.0,-6.568,0.046,0.034012224,0.0,,,131.478,162535.0,167278.0,4062.0,7038410.0,16431,176.0,16431
8.0,,8.0,-3.704,0.0279,1.064964239999E-4,9.08E-5,0.028372625,0.635,109.969,,9105684.0,154924.0,1.514408E7,16432,,16432
4.0,0.229220928,7.0,-7.119,,0.064,0.0,0.002146689,0.505,,149053.0,6496912.0,136850.0,1.2986188E7,16433,11095.0,16433
7.0,0.681472,9.0,-3.834,0.0382,2.299968E-6,1.6E-4,6.22835864E-4,0.487,124.994,136506.0,1.0273954E7,266439.0,1.4593811E7,16434,39929.0,16434
5.0,0.478211768,10.0,-4.292,0.0633,0.0029859839999999,,0.029503629,0.678,160.086,175053.0,2.0352988E7,384106.0,2.0804888E7,16435,53558.0,16435
8.0,0.1971373679999999,0.0,-6.093,0.0435,2.12776173E-4,0.0106,0.004330747,0.949,101.974,143754.0,2.8850168E7,614719.0,4.7709811E7,16436,69773.0,16436
8.0,0.2159999999999999,0.0,-9.093,0.0459,0.0092609999999999,0.0,3.54894912E-4,,,123971.0,,165995.0,1.1070441E7,16437,19679.0,16437
8.0,0.529475129,10.0,-4.975,,,0.0,0.001520875,0.73,129.971,162982.0,4275672.0,145470.0,7968340.0,16438,11451.0,16438
3.0,0.5574417669999999,10.0,-6.233,0.197,0.017173512,2.45E-5,0.007301384,0.603,125.046,157606.0,3853051.0,,7538740.0,16439,,16439
9.0,0.428661064,1.0,-4.192,0.185,2.236485429999E-4,1.8E-5,0.001030301,0.787,153.928,130641.0,1.5699558E7,484022.0,,16440,134088.0,16440
9.0,0.3701462319999999,0.0,,,,0.0,3.386088729999E-4,0.829,122.019,165533.0,1.9553628E7,444520.0,,16441,,16441
8.0,0.165469149,5.0,-5.447,0.367,2.292209279999E-4,0.0,,,102.831,223689.0,1501773.0,90258.0,1.3150319E7,16442,1855.0,16442
2.0,0.148035889,1.0,-5.84,0.184,0.171879616,0.0,0.001331,,174.322,133333.0,6.9890014E7,948443.0,4.102671E7,16443,16012.0,16443
7.0,0.2117087359999999,0.0,,0.0607,0.099252847,0.0,,0.319,117.918,214236.0,,1750639.0,9.6865899E7,16444,22947.0,16444
4.0,0.4101724069999999,3.0,-5.317,0.299,0.057512456,0.0,6.405039279999E-4,0.766,102.894,192194.0,7.4622143E7,788986.0,6.3394639E7,16445,8160.0,16445
8.0,0.263374721,2.0,-5.1,0.132,0.070957944,0.0,0.0011248639999999,0.301,128.993,143256.0,2.9184389E7,359166.0,,16446,4927.0,16446
8.0,,10.0,-4.057,0.152,0.007189057,0.0,4.118307839999E-4,0.777,95.019,186947.0,8426866.0,109819.0,8588810.0,16447,1586.0,16447
7.0,0.282300416,10.0,-4.922,0.379,1.67284151E-4,0.0,,,115.152,202435.0,8248504.0,181922.0,7757340.0,16448,,16448
4.0,0.2064250709999999,10.0,-4.298,0.318,0.0229063039999999,0.0,4.94913671E-4,0.704,173.817,300690.0,6.3994126E7,754798.0,3.6507822E7,16449,13870.0,16449
4.0,0.124251499,6.0,-6.998,0.481,0.057066625,0.0,0.002248091,0.421,122.07,145574.0,1.24395573E8,,,16450,27712.0,16450
7.0,0.240641848,7.0,,0.0438,0.1941045389999999,0.0,0.0029859839999999,0.356,119.985,600000.0,1.95957011E8,,,16451,68835.0,16451
1.0,0.690807104,6.0,-4.538,0.0668,3.10288733E-10,5.75E-4,6.88465387E-4,0.377,,197026.0,3.3516808E7,648883.0,1.3954293E7,16452,102485.0,16452
3.0,0.704969,9.0,-5.349,0.132,6.352119899999997E-8,0.0,1.29554216E-4,0.581,181.963,207922.0,3.1427077E7,,3.0857364E7,16453,161596.0,16453
6.0,,,-4.978,0.0628,1.38188413E-4,,0.002406104,0.566,80.017,196670.0,,1639198.0,6.2447261E7,16454,,16454
4.0,0.788889024,6.0,-4.877,0.0553,1.8609625E-11,2.05E-5,0.007414875,0.334,,224280.0,32252.0,1207.0,1.2522404E7,16455,29.0,16455
